browser,run,phase,elapsedSec,processCount,cpuPercent,rssMB,batteryPercent,batterySource,pids
zen,3,idle,159.52,14,1.00,3195.50,25,battery,"68748 68830 68831 68832 68833 68835 68838 68839 69936 69937 69938 69939 71832 73485"
zen,3,idle,161.62,14,1.30,3195.52,25,battery,"68748 68830 68831 68832 68833 68835 68838 68839 69936 69937 69938 69939 71832 73485"
zen,3,idle,163.71,14,0.20,3195.52,25,battery,"68748 68830 68831 68832 68833 68835 68838 68839 69936 69937 69938 69939 71832 73485"
zen,3,idle,165.80,14,0.90,3195.50,25,battery,"68748 68830 68831 68832 68833 68835 68838 68839 69936 69937 69938 69939 71832 73485"
andromeda,1,launch,0.26,0,0.00,0.00,25,battery,""
andromeda,1,launch,2.37,4,41.20,475.42,25,battery,"90705 90706 90707 90708"
andromeda,1,launch,4.45,4,33.50,472.36,25,battery,"90705 90706 90707 90708"
andromeda,1,launch,6.56,4,31.60,472.47,25,battery,"90705 90706 90707 90708"
andromeda,1,launch,8.66,4,31.80,472.95,25,battery,"90705 90706 90707 90708"
andromeda,1,navigate,10.74,5,0.40,571.30,25,battery,"90705 90706 90707 90708 91681"
andromeda,1,navigate,12.82,5,0.00,566.19,25,battery,"90705 90706 90707 90708 91681"
andromeda,1,navigate,14.90,5,0.40,566.11,25,battery,"90705 90706 90707 90708 91681"
andromeda,1,navigate,16.98,5,0.00,566.11,25,battery,"90705 90706 90707 90708 91681"
andromeda,1,navigate,19.05,5,0.00,566.00,25,battery,"90705 90706 90707 90708 91681"
andromeda,1,navigate,21.13,6,0.00,568.38,25,battery,"90705 90706 90707 90708 91681 93216"
andromeda,1,navigate,23.21,6,59.00,894.58,25,battery,"90705 90706 90707 90708 91681 93216"
andromeda,1,navigate,25.29,6,61.00,892.34,25,battery,"90705 90706 90707 90708 91681 93216"
andromeda,1,navigate,27.37,6,57.60,893.22,25,battery,"90705 90706 90707 90708 91681 93216"
andromeda,1,navigate,29.45,6,15.80,893.17,25,battery,"90705 90706 90707 90708 91681 93216"
andromeda,1,navigate,31.53,6,16.70,891.94,25,battery,"90705 90706 90707 90708 91681 93216"
andromeda,1,navigate,33.61,7,60.20,1035.78,25,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,navigate,35.69,7,0.50,1045.55,25,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,navigate,37.77,7,1.40,1043.03,25,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,navigate,39.85,7,0.20,1037.27,25,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,navigate,41.93,7,0.40,1037.30,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,navigate,44.01,7,0.40,1037.31,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,navigate,46.09,7,0.30,1037.31,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,48.17,7,0.40,1037.31,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,50.25,7,0.30,1037.31,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,52.33,7,11.80,1017.64,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,54.41,7,2.00,1017.97,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,56.49,7,0.40,1017.91,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,58.57,7,0.30,1017.91,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,60.65,7,1.20,1017.91,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,62.73,7,0.30,1017.83,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,64.81,7,0.90,1015.47,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,66.89,7,0.30,1015.48,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,68.97,7,0.40,1015.48,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,71.04,7,0.30,1015.48,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,73.12,7,0.30,1015.50,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,75.20,7,0.30,1015.50,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,77.28,7,0.40,1015.50,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,79.36,7,0.30,1015.50,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,81.44,7,0.30,1015.50,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,83.52,7,0.30,1015.50,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,85.60,7,0.30,1015.50,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,87.68,7,0.30,1015.50,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,89.76,7,0.30,1015.50,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,91.84,7,0.30,1015.50,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,93.92,7,0.30,1015.53,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,96.00,7,0.30,1015.56,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,98.08,7,0.30,1015.56,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,100.15,7,0.30,1015.56,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,102.23,7,0.30,1015.56,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,104.31,7,0.40,1015.56,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,106.39,7,0.30,1015.56,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,108.47,7,0.30,1015.56,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,110.55,7,0.30,1015.56,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,112.63,7,0.40,1015.56,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,114.71,7,0.30,1015.56,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,116.79,7,0.40,1015.56,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,118.87,7,0.40,1015.56,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,120.95,7,1.10,1015.67,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,123.03,7,0.30,1015.67,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,125.11,7,0.50,1015.67,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,127.18,7,0.40,1015.67,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,129.26,7,0.30,1015.67,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,131.34,7,0.30,1015.67,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,133.42,7,0.40,1015.67,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,135.50,7,0.30,1015.67,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,137.57,7,0.30,1015.67,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,139.65,7,0.40,1015.67,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,141.73,7,0.30,1015.67,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,143.81,7,0.30,1015.67,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,145.89,7,0.30,1015.67,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,147.97,7,0.30,1015.67,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,150.05,7,0.40,1015.67,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,152.13,7,0.30,1015.67,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,154.21,7,0.40,1014.73,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,156.28,7,0.30,1014.73,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,158.36,7,0.30,1014.73,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,160.44,7,0.50,1014.73,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,162.52,7,0.60,1013.95,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,1,idle,164.60,7,0.30,1013.95,24,battery,"90705 90706 90707 90708 91681 93216 94790"
andromeda,2,launch,0.27,0,0.00,0.00,24,battery,""
andromeda,2,launch,2.37,4,32.10,476.89,24,battery,"12886 12887 12888 12889"
andromeda,2,launch,4.47,4,31.70,473.38,24,battery,"12886 12887 12888 12889"
andromeda,2,launch,6.58,4,32.20,473.52,24,battery,"12886 12887 12888 12889"
andromeda,2,launch,8.68,4,30.20,474.09,24,battery,"12886 12887 12888 12889"
andromeda,2,navigate,10.76,5,0.00,572.27,24,battery,"12886 12887 12888 12889 13846"
andromeda,2,navigate,12.84,5,0.00,567.13,24,battery,"12886 12887 12888 12889 13846"
andromeda,2,navigate,14.92,5,0.10,567.02,24,battery,"12886 12887 12888 12889 13846"
andromeda,2,navigate,17.00,5,0.00,567.02,24,battery,"12886 12887 12888 12889 13846"
andromeda,2,navigate,19.08,5,0.00,566.95,24,battery,"12886 12887 12888 12889 13846"
andromeda,2,navigate,21.18,6,32.80,634.45,24,battery,"12886 12887 12888 12889 13846 15375"
andromeda,2,navigate,23.27,6,53.80,856.13,24,battery,"12886 12887 12888 12889 13846 15375"
andromeda,2,navigate,25.35,6,57.10,856.31,24,battery,"12886 12887 12888 12889 13846 15375"
andromeda,2,navigate,27.42,6,28.70,856.94,24,battery,"12886 12887 12888 12889 13846 15375"
andromeda,2,navigate,29.50,6,15.60,856.89,24,battery,"12886 12887 12888 12889 13846 15375"
andromeda,2,navigate,31.58,6,20.80,855.61,24,battery,"12886 12887 12888 12889 13846 15375"
andromeda,2,navigate,33.66,7,18.30,1008.14,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,navigate,35.74,7,0.50,1002.94,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,navigate,37.83,7,0.30,1004.41,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,navigate,39.90,7,0.30,1004.67,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,navigate,41.98,7,0.30,1004.67,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,navigate,44.06,7,0.30,1004.69,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,navigate,46.14,7,0.30,1004.70,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,48.22,7,0.30,1004.70,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,50.30,7,0.30,1004.73,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,52.38,7,24.30,990.70,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,54.46,7,0.40,991.95,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,56.54,7,0.30,991.94,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,58.62,7,0.40,991.94,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,60.70,7,1.20,991.94,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,62.78,7,0.40,991.86,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,64.86,7,0.30,989.30,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,66.94,7,0.30,989.30,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,69.02,7,0.60,989.30,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,71.09,7,0.30,989.30,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,73.17,7,0.30,989.31,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,75.25,7,0.30,989.31,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,77.33,7,0.40,989.31,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,79.41,7,0.30,989.31,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,81.49,7,0.30,989.33,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,83.57,7,0.30,989.34,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,85.65,7,0.30,989.34,24,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,87.73,7,0.50,989.34,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,89.81,7,0.30,989.34,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,91.89,7,0.30,989.34,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,93.97,7,0.30,988.44,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,96.04,7,0.30,988.44,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,98.12,7,0.40,988.44,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,100.20,7,0.30,988.44,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,102.28,7,0.30,988.44,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,104.36,7,2.60,988.48,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,106.44,7,0.30,988.47,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,108.52,7,0.30,988.47,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,110.60,7,0.30,988.48,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,112.68,7,0.30,988.48,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,114.75,7,0.30,988.48,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,116.83,7,0.90,988.48,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,118.91,7,0.30,988.48,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,120.99,7,0.80,988.58,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,123.07,7,0.40,988.58,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,125.15,7,0.30,988.58,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,127.23,7,0.30,988.58,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,129.31,7,0.30,988.58,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,131.39,7,0.30,988.58,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,133.47,7,0.30,988.58,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,135.54,7,0.30,988.58,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,137.62,7,0.40,988.58,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,139.70,7,0.30,988.58,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,141.78,7,0.30,988.58,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,143.86,7,0.30,988.58,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,145.94,7,0.30,988.58,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,148.02,7,0.30,988.58,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,150.10,7,0.30,988.58,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,152.18,7,2.50,990.31,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,154.26,7,0.60,990.31,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,156.34,7,3.20,991.44,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,158.41,7,33.70,993.64,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,160.49,7,9.40,995.11,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,162.57,7,0.30,992.53,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,2,idle,164.65,7,2.00,992.53,23,battery,"12886 12887 12888 12889 13846 15375 16958"
andromeda,3,launch,0.28,0,0.00,0.00,23,battery,""
andromeda,3,launch,2.38,4,32.70,474.64,23,battery,"34599 34600 34601 34602"
andromeda,3,launch,4.49,4,31.20,471.38,23,battery,"34599 34600 34601 34602"
andromeda,3,launch,6.59,4,32.00,471.30,23,battery,"34599 34600 34601 34602"
andromeda,3,launch,8.69,4,31.70,471.92,23,battery,"34599 34600 34601 34602"
andromeda,3,navigate,10.77,5,0.00,570.05,23,battery,"34599 34600 34601 34602 35567"
andromeda,3,navigate,12.85,5,0.00,564.92,23,battery,"34599 34600 34601 34602 35567"
andromeda,3,navigate,14.93,5,0.10,564.66,23,battery,"34599 34600 34601 34602 35567"
andromeda,3,navigate,17.01,5,0.00,564.66,23,battery,"34599 34600 34601 34602 35567"
andromeda,3,navigate,19.09,5,0.00,564.59,23,battery,"34599 34600 34601 34602 35567"
andromeda,3,navigate,21.16,6,35.00,632.03,23,battery,"34599 34600 34601 34602 35567 37119"
andromeda,3,navigate,23.21,6,141.50,838.88,23,battery,"34599 34600 34601 34602 35567 37119"
andromeda,3,navigate,25.28,6,57.30,862.16,23,battery,"34599 34600 34601 34602 35567 37119"
andromeda,3,navigate,27.36,6,58.20,864.09,23,battery,"34599 34600 34601 34602 35567 37119"
andromeda,3,navigate,29.44,6,16.70,864.41,23,battery,"34599 34600 34601 34602 35567 37119"
andromeda,3,navigate,31.52,6,17.50,863.20,23,battery,"34599 34600 34601 34602 35567 37119"
andromeda,3,navigate,33.60,7,22.40,1014.16,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,navigate,35.68,7,0.50,1008.72,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,navigate,37.76,7,0.40,1010.23,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,navigate,39.84,7,0.50,1005.44,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,navigate,41.92,7,0.30,1005.47,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,navigate,44.00,7,0.30,1005.53,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,navigate,46.08,7,0.30,1005.53,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,48.16,7,0.60,1005.58,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,50.24,7,0.30,1005.58,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,52.32,7,0.30,1006.05,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,54.40,7,2.00,992.91,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,56.48,7,0.30,992.89,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,58.56,7,0.30,992.91,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,60.64,7,0.30,992.91,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,62.72,7,0.30,992.81,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,64.80,7,0.90,990.81,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,66.88,7,0.30,990.83,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,68.96,7,0.30,990.83,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,71.04,7,0.30,990.83,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,73.12,7,0.30,990.83,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,75.20,7,0.30,990.84,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,77.28,7,0.30,990.84,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,79.36,7,0.30,990.84,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,81.44,7,0.30,990.84,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,83.51,7,0.30,990.86,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,85.59,7,0.20,990.86,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,87.67,7,0.30,990.86,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,89.75,7,0.30,990.84,23,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,91.83,7,0.90,990.84,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,93.91,7,0.30,989.94,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,95.99,7,0.30,989.94,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,98.07,7,0.30,989.94,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,100.15,7,0.40,989.94,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,102.23,7,0.30,989.94,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,104.31,7,0.30,989.94,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,106.39,7,0.30,989.94,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,108.47,7,0.60,989.97,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,110.54,7,0.30,989.98,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,112.62,7,0.30,989.98,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,114.70,7,1.30,990.05,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,116.78,7,0.80,990.05,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,118.86,7,0.30,990.05,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,120.94,7,1.00,990.14,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,123.02,7,0.30,990.14,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,125.10,7,55.70,989.50,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,127.18,7,0.30,989.50,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,129.26,7,0.30,989.50,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,131.34,7,0.40,989.50,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,133.41,7,0.30,989.50,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,135.49,7,0.40,989.50,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,137.57,7,0.30,989.50,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,139.65,7,0.30,989.50,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,141.73,7,0.30,989.50,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,143.81,7,0.30,989.50,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,145.89,7,0.30,989.50,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,147.97,7,0.30,989.50,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,150.05,7,0.30,989.50,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,152.13,7,0.30,989.50,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,154.21,7,0.30,989.50,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,156.28,7,0.30,989.50,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,158.36,7,0.30,989.50,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,160.44,7,0.40,991.13,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,162.52,7,0.30,991.13,22,battery,"34599 34600 34601 34602 35567 37119 38683"
andromeda,3,idle,164.60,7,0.30,991.13,22,battery,"34599 34600 34601 34602 35567 37119 38683"
